cabang,place_name,tanggal,ulasan,rating,sent_people,sent_physical_evidence,sent_place,sent_price,sent_process,sent_product,sent_promotion
8,Kopi Nako Ciracas,3 tahun lalu,Untuk tempat lumayan bagys buat nongkrong parkirnya jg luas tp sayang tmptnya terbuka yg bagian depan jd klo hujan jd gak bisa duduk...utk harga minuman nya termasuk mahal satu gelas medium macha harganya 32k oadahal yg nongki di situ kan biasanya anak sekolah tp harga menunya kaya org kantoran,4,0,-1,-1,-1,0,0,0
8,Kopi Nako Ciracas,11 bulan lalu,"pesenan nya salah barista ketawa seakan"" ke arah kita, tolong training nya diperbaiki lagi atau sekalian di stop dlu aja cabangnya rombak lagi",1,0,0,0,0,-1,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Angkringan Indonesia Ciracas pas banget buat nongkrong, harga ramah dikantong..mantapppp",5,0,1,0,1,0,0,0
8,Kopi Nako Ciracas,setahun lalu,"Tempat nya oke, cuma pegawainya judes, pelayanan ga bgt, pegawai salah ngasi pesenan ga blg maaf malah dia yg judes, lebih diperhatikan lg ya, ramah tamah dan sopan santun nya!! ngsi cash gada kembalian jg",1,0,1,0,0,-1,0,0
8,Kopi Nako Ciracas,setahun lalu,"Kebagian pas lagi ganti shift, baru bisa pesan setengah jam kemudian, harusnya bisa diperbaiki lagi dari sisi manajemen saat pergantian shift sehingga customer tidak menunggu lama",5,0,0,0,0,-1,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Minim colokan, ruangan bagian AC kalau ada hujan airnya masuk, harga minuman juga kurang worth it untuk harga segitu, cukup tau aja",2,0,-1,0,-1,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Mampir ke situ setelah gowes rame rame di Sabtu pagi. Cukup nyaman sebenernya untuk cafe outdoor, tapi sayang bukanya udah terlalu siang (jam 9an) jadi matahari udah mulai tinggi. Mateng deh kalo ga dapet tempat di bawah pohon. Minuman cukup enak, makanan ok lah.",4,0,-1,0,0,-1,1,0
8,Kopi Nako Ciracas,setahun lalu,"Tempatnya ok. Tapi parkirannya cuma muat 4 mobil. Sisanya buat motor.

Makanannya biasa aja. Kalau kopinya kopi nako seperti di nako yg lainnya. Cuma view nya lumayan buat tempat nongkrong nungguin anak sekolah",5,0,1,-1,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,good buat nongkrong santai okela,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,10 bulan lalu,"Makanan nya enak, harga nya worthit, minuman nya juga pas rasanya, pelayanan nya ramah & di arahkan",5,0,0,0,1,0,1,0
8,Kopi Nako Ciracas,4 tahun lalu,"Tempat nya luas, minuman juga nikmat",5,0,1,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Cuma 5 menit dari rumah. Kesini siang siang pas weekday, jadi enak sepi suasananya lebih nyaman.

Saran aja mungkin yg di area indoornya (yg ber-AC) kursi²nya harus diminimalisin lagi deh. Soalnya mubazir seringkali di 1 meja yg berisi 4 bangku tapi dikuasai oleh 1 orang aja, karena bangkunya diatur berdempetan.

Coba diatur kaya di luar gitu, dikasih jarak/cukup 2-2 aja. Jadi customer lain yg ga ngerokok bisa duduk di dalam.",3,0,-1,1,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Kesini pagi pagi saat sepi, enak banget kalo lagi pengen sendirian. Kalau rame, mungkin kurang nyaman ya karena kursi didesain tanpa sandaran dg jarak antar meja cukup dekat.
Makanan belum komplit krn baru buka, jadi cuma ada kentang goreng dan sosis (klo gak salah).
Kopi, as usual rasanya sama dg nako yg lain. Penggemar kopi nako pasti suka.",4,0,-1,0,0,0,-1,0
8,Kopi Nako Ciracas,2 tahun lalu,"Tempat & parkir luas, waiters ny ramah dan baik, cocok datang bersama orang tersayang atau keluarga, lokasi yang hening sangat baik jika ingin mencari inspirasi sambil menikmati kopi nako yg manttull",5,1,1,1,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempat nongrong yang bisa indoor dan outdoor, lengkap ada toilet ada mushola, sistem pesan nya saya suka karna pakai alat gitu jadi kalo pesanan kita udh jadi alatnya bakal bunyi, parkian cukup luas, saran klo kesini naik motor aja soalnya tempat ini lumayan ramai terus. Oiya  kadang juga ada live musiknya jadi makin asik nongkrong disini.",4,0,1,1,0,1,0,0
8,Kopi Nako Ciracas,11 bulan lalu,"1.Banyak nyamuk di indornya
2.Ruangannya g dingin padahal ber-AC",1,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Lumayan lah,, cuma kalo ujan deras di atas ny kena hujan",3,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Cocok untuk santai menikmati kopi yang khas dari Kopi Nako. Tempatnya pun asik ada yg di ruangan ber ac, tidak ber ac, dan asiknya lagi ada tempat nongkrong outdoor dibawah pohon rindang. Lokasinya strategis dan adem klo sore. Asik juga buat meeting ala-ala sama temen2 kerja atau sekolah. Terima kasih",5,0,1,1,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Ada kucing nya, kalo yg takut kucing agak kurang nyaman, sorry.",5,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Rame sama retang (remaja tanggung)
Harga standar.
Pelayanan oke",5,0,0,0,0,1,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Ini tempat bagus hanya utk nongkrong n ngopi diwaktu malam hari krn klo siang hari terlalu panas , utk makanan tidak ada makanan berat hanya kopi dan makanan ringan , ada nasi juga porsi kecil sekali, cocok utk org yg hanya ingin ngobrol dgn teman2,  tdk cocok jika bawa anak kecil & kluarga",3,0,-1,0,0,0,-1,0
8,Kopi Nako Ciracas,4 tahun lalu,"Tempatnya luass, banyak spot yg kiranya cocok masuk frame. Staff ramah, cemilan makanan under 30k. Makan sekalian minum disini ga abis gocap se orang, asli ☕️",5,1,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,"Menunya enak semua, tetapi toiletnya tidak bisa dikunci, di maps buka tetapi jam 8 ternyata belum buka.",2,0,-1,0,0,-1,1,0
8,Kopi Nako Ciracas,8 bulan lalu,"Kopinya ok, ambience nya nyaman banget, banyak pohon jadi adem",5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat kopi yg nyaman diantara beberapa tempat yg ada di sekitarnya,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Pagi2 kesini jam10an masih sepi, enak bawa anak kecil kesini tmptnya luas, dn prkirannya jg cukup lega. Makanan standar coffee shop ya.
Smoking dn no smoking area.",4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Mahal doang, enak kaga. Lol. Not recommended. Untuk minuman 29K ukurannya kecil banget, rasa kalah sama minuman grobakan. Kami coba Taro latte @2 dan 1 hot cappucino.",3,0,0,0,-1,0,-1,0
8,Kopi Nako Ciracas,2 tahun lalu,"Tempatnya nyaman, pilihan menu minumannya banyak + ada snack juga, suasananya nyaman dan banyak spot fotonya, karyawannya ramah-ramah, udah gitu ada wifi gratisnya juga.",5,1,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,"gula arennya creamy bangett, wajib coba beef blackpappernya sama pisang gorengnya enak bgtt",5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,2 tahun lalu,Tempat bersahabat diirngi live music...,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,"Ass wr ab alhamdulliah Alhamdulillah Alhamdulillah wa ala Ali syadina Muhammad wa ala Ali syadina Muhammad

Trmksh Call calling di dial up u/20 yang sudah di verifikasi di sepanjang jalan rute anda",5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Lokasi pinggir jalan raya, tempat nyaman, dominan menu minuman , bisa buat meeting, parkiran luas, toilet ada, ada ruangan yang nyaman",3,0,1,1,0,0,0,0
8,Kopi Nako Ciracas,6 bulan lalu,Menu banyak yg ga ada,4,0,0,0,0,0,-1,0
8,Kopi Nako Ciracas,3 tahun lalu,"The service is bad. The music is so loud so that they could not hear what customer says. Hah heh hah heh wae.

Also I wait for 30minutes for beverages. Dan diduluin yg order belakangan. Padahal kita pesen makanan juga. Seret gak tuh? 😂
Beside that yang bikin kesel tuh mereka salah pencet alarm. Pas kita mau pick up, bilangnya ketuker WITHOUT saying sorry.

Wont come here for the second time. Enough.",1,0,0,0,0,-1,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Tempat ngupi yg enak suasananya,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Parkiran motor luas.,4,0,0,1,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Karyawan dan Karyawati ramah ramah melayani Custumer dan orderan cepat di sajikan. Parkiran motor dan mobil ada tempat duduk terbuka dan tertutup ber AC Mayoritas Custumer muda mudi.,5,1,0,1,0,1,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Buat ngopi nyemil santai lumayan dekat rumah 👍🏻 …,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,"Tempat nya liat banyak spot foto foto, ada indoor & outdoor.
Parkiran motor dan mobil juga luas",5,0,1,1,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"So far so good lah, selalu rame tempatnya. Agak kurang nyaman ajasih kalo lagi ngerjain tugas saat situasinya lg rame dan berisik",4,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Saya kesini pertama di depok, ke dua di ciracas, pas ujan neduh.. deket jendela.. aduh.. nyiprat ujannya.. emang namanya Nako, tapi di depok jg gitu Kena ciprat ujan jg.. kurang nyaman klo musim ujan ksini..",3,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"tempat nya nyaman  bagus juga utk foto2 and pelayanan cukup cepat dan strategis juga tempat nya utk di wilayah kita yaa ciracas jakarta timur,kopinako enk",5,0,1,1,0,1,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Sistemnya ambil sendiri dan walaupun makan di tempat tetep pake box nasi gitu tapi kayanya semua kopi nako deh,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Suara vokalis mengganggu, perlu diseleksi vokalisnya, dan speaker berdekatan dengan tempat memesan jelas mengganggu, + nya desain unik dan ada mushala kecil",3,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,11 bulan lalu,"Kopi nya enak makanan juga enak harga relatifable , suasana cozy",5,0,1,0,1,0,1,0
8,Kopi Nako Ciracas,2 tahun lalu,Lokasi deket LRT Ciracas. Parkir mobil bisa tapi agak terbatas. Ada indoor dan outdoor. Harga standar.,5,0,0,-1,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Tempatnya bagus, ada indoor dan outdoor. Parkiran cukup luas. Makanan dan minuman cukup bervariasi.",4,0,1,1,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Enak buat nongkrong outdoor sore2, asalkan gak hujan wkwk karena yang area outdoor gak ada payung atau tenda",5,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Tempatnya enak, makanannya juga, pelayanannya mantap sih pegawainya gesit dan ramah.  Yang ngga enaknya klo rame ajaa hihihi",5,1,-1,0,0,1,1,0
8,Kopi Nako Ciracas,4 tahun lalu,"Beberapa makanan yg dicoba enak, self service tempat resto biasa saja memaksimalkan tempat.",4,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempatnya enak buat meeting dan kerja, bisa nunggu di bagian pelataran open air nya walau blm buka..",5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Pa.. Limun jadul kalo belum siap jangan buka dulu toko nya, gua driver GO-JEK pikup toko pedia, malah belum ada orang, jadi nge cancel gua",3,0,0,0,0,-1,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Tempat & susasananya ok, cuma leadtime selain kopi makernya di tingkatkan kembali
Lebih cepat lagi",4,0,1,0,0,1,0,0
8,Kopi Nako Ciracas,setahun lalu,"Tempatnya nyaman bgt, enak buat ngopi sambil nugas",5,0,1,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat nya asik. Parkiran luas. Owner nya cantik pacar temen sy yg ganteng jg ehehe,5,0,1,1,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Tempat yg bener2 cm buat nongkrong...😊 cm menyajian berbagai minuman dan cemilan....
Harga okeh👍",5,0,1,0,1,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Lokasinya ditengah kampung, tidak terlalu luas tapi cocok buat nongkrong dan ngobrol ringan",5,0,-1,1,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempatnya luas dan toiletnya bersih,
cocoklah utk nongki2 cantik dan pegawainya ramah....",5,1,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,BAD SERVICE. order matcha latte di ketawain sama baristanya? so iye bgt najis.,1,-1,0,0,0,-1,0,0
8,Kopi Nako Ciracas,3 tahun lalu,cocok buat nongkrong bareng kawan dan kolega,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Lumayan buat nongski aja sii..,3,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Senang sekali, kopinya enak. Hanya saja pemilihan lagu yg diputar tidak selaras dengan vibe yg dibangun dari design keseluruhannya.",4,0,-1,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Costumer juga beli emang iya ngutang. Kalo orderan masuk dilayanin dulu, udah sejam gak ngomong apa-apa . LELET!!",1,0,0,0,0,-1,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"kopinya suka, sering yang di margonda cm krna di kantor deket outlet yg di ciracas jadi mampir kesni, tempatnya lebih kecil, vibesnya sama aja mnurut aku.",5,0,-1,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Lokasinya strategis dan nyaman apalagi diwaktu malam, namun untuk harga lumayan mahal.",4,0,1,1,-1,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Ramah sekali baristanya,5,1,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Mantaaappp ini, tempat ngopi sekaligus tempat bisnis ketemu client bagi saya, makasih untuk pemilik cafe yg sudah membuat cafe senyaman ini.",5,1,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,"Tempatnya asik, adem walaupun siang terik. Service juga oke",5,0,1,0,0,1,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Good semua lah.. kopinya khas banget.. enak..
Makanannya juga utk anak² bisa banget..",5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Parkiran susah, tdk dianjurkan bawa mobil kesini Krn lahan parkirnya kecil",2,0,0,-1,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Pisang goreng original nya enak banget,5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Minuman nya tidak sebaik tempat nya.
Tempat nya ok sih, cuman yg indoor kecil banget",4,0,-1,0,0,0,-1,0
8,Kopi Nako Ciracas,setahun lalu,"Kalo mau ngerjain tugas enaknya siang
Kalo dah malem rame dan berisik
😁",5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"makanan kurang enak, beef lada hitam terlalu asinnn...",5,0,0,0,0,0,-1,0
8,Kopi Nako Ciracas,4 tahun lalu,"Ya.... Ya nako aja.
Coba tolong ruangan indoornya di improve lagi. Acnya berasa di meja yang depan ac doang",4,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Di ruang AC, tapi masih panas juga,
AC nya gak kerasa sama sekali, padahal  isi di ruangan cuma 3 orang,",3,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Ini kopinya anak muda khusus untuk anak muda yg berduit setiap harinya ramai pada waktu malam mantap,5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,5 bulan lalu,Ok banget,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempatnya asik, cozy. Kopinya enak, Nasi lada hitamnya lumayan enak rasanya.",4,0,1,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,Harga lumayan mahal...rasa biasa aja. Ntah kenapa bisa rame tempat ini.,1,0,0,0,-1,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Makanan enak, tempat bersih. Minus nya mukena bauuu banget",3,0,-1,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,"Outdoor bagus, Indoor jarak antar meja terlalu dekat",5,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Bad attitude administrasi, gak cwe gak cwo sama aja jutek gajelas pembeli tuh raja woy nyadar diri kalo kerja",1,-1,0,0,0,0,0,0
8,Kopi Nako Ciracas,9 bulan lalu,Ngopi disini emang syahdu dan rilex banget,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Pagi2 habis kegitan indonesia Halal Berbagi Kita Ngopi Bareng bersama Norman Camaru,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Baru sekali mampir di Kopinako.Ciracas...t4 nya menyenangkan sekaligus mengasikkan. Warga Ciracas, Cipayung dan sekitarnya loe semua musti nyobain KopiNako ini...",5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Kebanyakan tempat nongkrong di cafe...ya kopi nako...mantap banyak cabang dimana mana..,5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,3 tahun lalu,Kekurangan tempat parkir mobil tapi tempatnya dan menunya ok👌🏻,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,9 bulan lalu,kalo malam minggu banyak yang udah abis,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Keren tmpt nya..kentang gorengnya,enak bgt..dan deket sma rumah",5,0,1,1,0,0,1,0
8,Kopi Nako Ciracas,4 tahun lalu,TERBURUK!!!! Susah parkir pelayanan lama. Makanan ga ready,1,0,0,-1,0,-1,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Yaaa lumayan yess utk nongkrong² sekedar ghibah atau GM 😆 …,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Makannya seadanya , kasirnya kurang bersahabat...",2,-1,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Pisang goyengnya enak dan manis..pake tepung gula..,5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,2 tahun lalu,Cuma tempat nongkrong .. Kopi biasa DJ apalagi food,2,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,9 bulan lalu,makanannya enak dan kopinya juga enak,5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,4 tahun lalu,Ciracas sekitarnya kudu merapat 🔥🔥🔥 …,5,0,0,-1,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Lebih asik sore atau malam hari, yakin deh ga nge ngecewain hehe",5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Untuk acara kumpul bareng teman cukup nyaman,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,kopi durennya lumayan tapi tidak direkomendasikan membawa mobil,4,0,0,-1,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Cobain secret menunya ya!,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,"Cocok buat ngopi santai, selalu ramai",4,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Lumayan luas, asik kalo ngopi malem disini",4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Mix platternya pas buat sharing meals,5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,4 tahun lalu,"caffee nya bagus bangettt ramah"" pelayan nya tauu",5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Suaranya live music sangat mengganggu lingkungan, mengganggu istirahat",1,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"nako gapernah gagal dimanapun tempatnya, nyaman dan murahh!!!",5,0,1,0,1,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Tempat nya bagus,asik buat nongkrong",5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Enak buat nongkrong,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,"Congrats,,, opening in jakarta timur",5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Kesini buat nugas dari siang sampe malem, untung ga diusir",5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,8 bulan lalu,Harganya relatif,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,lama banget nunggu nya . ntah kurang karyawan atau gimana,3,0,0,0,0,-1,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Selalu rame jadi aku belom pernah kesini😬😬😬,5,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Lumayan lah  tempat parkir luas,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,mantaaps suasana cozy,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,ACnya kurang berasa,5,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,8 bulan lalu,Untuk makanan dan kopi so so lah,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Belum pernah berkunjung tapi kelihatannya bagus & cozzy,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Tempatnua nongkrongable bgttt,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"kopinya lumayan, tempatnya cozy",4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Tempatnya bagus enak buat ngumpul,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Nyaman jg disini asal gak kepanansan,5,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Asyik lah buat nongkrong,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Rekomendasi sih..,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Live musiknya bikin warga sini kebrisikan,1,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Cafe / resto kopi Nako Ciracas
It's ok ....",5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat yg asyik buat kongkow²,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempatnya nyaman dan mudah dicapai,5,0,1,1,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Rame pemuda pemudi,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Nyaman tempatnya.,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Nyantui bgt klo malem selain malem minggu,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Per orang minimal 45k,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Suasana tenang tapi tidak sepi,5,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Santai nyaman,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,pelanyanannya burukk pokonya,1,0,0,0,0,-1,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Cocok makanannya enakkk,5,0,0,0,0,0,1,0
8,Kopi Nako Ciracas,4 tahun lalu,Bagus tempat nya,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Nyaman adem....,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Oke buat nongkrong,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Tempat enak buat nongkrong,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Live musicnya seru,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Lumayan buat meeting online,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,tempatnya asik buat hangout,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Tempatnya bagus pelayanannya ramah,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Lokasi nyaman buat santuy,5,0,0,1,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,"Karyawan tidak ramah,nyolot ketika mesen",1,-1,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Nyaman ... Harga standar,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat nya nyaman,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Cukup menyenangkan,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Tempat keren,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Bagus,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat bagus untuk kebersamaan,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Enak buat nongkrong,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Terlalu berisik dan panas,5,0,-1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Nyaman dan estetik,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Enak untuk meeting,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Tempat ngopi paforit di timur jakarta,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,lebih bagus dari nako rawamangun,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Asli keren tempatnya,5,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Bagus t4nya,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Istirahat mas seh,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,setahun lalu,Nyaman,4,0,1,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Parkiran sempit,3,0,0,-1,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,enak tapi pricey,3,0,0,0,-1,0,1,0
8,Kopi Nako Ciracas,4 tahun lalu,Tongkrongan jaman sekarang banget,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,bagus lah,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Kurang ramah layanan,2,-1,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,👌 …,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Karyawan cewenya lucu lucu,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Ramai../ antrean..,5,0,0,0,0,-1,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Mantap.,5,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,4 tahun lalu,Pelayanan baik 👍👍👍🙏 …,5,0,0,0,0,1,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Jangan tidur di sini yaa,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,susah parkir,4,0,0,-1,0,0,0,0
8,Kopi Nako Ciracas,2 tahun lalu,Lumayanlah,4,0,0,0,0,0,0,0
8,Kopi Nako Ciracas,3 tahun lalu,Tempat bagus,5,0,1,0,0,0,0,0
