cabang,place_name,tanggal,ulasan,rating,sent_people,sent_physical_evidence,sent_place,sent_price,sent_process,sent_product,sent_promotion
3,Kopi Nako Tebet,setahun lalu,"Cuma mau bilang mba mba kasir hallo sisiran bisaaa kali mbaaa, rambut jgn di kuel.kuel hadeeeh,,, wlau kerjaannya capek.. tapi menghargai diri sendiri dengan rapih itu kayaknya basic deh,, trusss ngaca deh  mbaa smileeee dong sayang jgn plain aja wajah kek susu no gula,, gpp mba KL LG bete boleh ko tapi kdg customer gak mau tau hal itu apa LG buat yg baru bgt DTG kesitu first impresion kan penting..",5,0,0,0,0,0,0,0
3,Kopi Nako Tebet,10 bulan lalu,aku sukaa banget matcha ala nako nilainya 💯,5,0,0,0,1,0,1,0
3,Kopi Nako Tebet,setahun lalu,Temoatnya bagus adem enak buat nongkrong,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Dateng pas minggu pagi, rame bgt. Rasa kopinya gaenakk gak kaya biasanyaa, mungkin lagi riweh ya. Pesen kopi aja sampe nunggu 40 menit, pelayanan pun ga ramah sama sekali..",2,0,0,0,0,-1,-1,0
3,Kopi Nako Tebet,setahun lalu,"Tempatnya enak, deket Tebet Eco Park",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Saya pikir udah banyak yg tahu lah kualitas kopi di tempat ini. Sebagai penggemar manual brew saya bisa merasakan kenikmatan kopi single origin yg sebenarnya di sini. Good place to meet with costumer, or just to hang out.",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,cozy bgt tmpt nya dan pelayanan ramah,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,11 bulan lalu,Kopinya enak banget dan tempatnya nyaman,5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,Pelayanan yang ramah dan kopi nya enakkk mantab👌👌,5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,10 bulan lalu,Tempat santai abis olahraga bersama keluarga,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Beberapa kali saya merasakan minuman dan makanan disini,menurut saya rasanya yang tetap stabil dan sangat enak dimulut yang ngebuat saya akan dateng trs kesini",4,0,0,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,Tempatnya enak berasa di Bogor . Menunya komplit,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,9 bulan lalu,"pelayanan yg baik, staff ramah",5,1,0,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,tempatnya strategis dinpinggir jalan enak,4,0,0,1,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"ambiencenya oke buat ngopi santai, nugas, wfc. kopinya juga enak. pelayanannya bagus dan ramah. menu menunya beragam, paling fav order kopi nako dan donat siram",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,9 bulan lalu,Kopi signaturenya paling manteb!! Enak duduk2 🙌,5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,Tempat nyaman. Kopinya enak,5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,3 tahun lalu,Tempatnya strategis banget.. instagramable.. asikk buat ngopi² cantik plus foto²...,4,0,1,1,0,0,0,0
3,Kopi Nako Tebet,11 bulan lalu,"Tempatnya nyaman, makanan dan minumannya juga enak enak. Top dehh 👍",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,Tmpatnya cozy buat nongkrong.  Biasanya abis olga sore di tebet ecopark mampir dl.. Kopinya udh gak usah di tanya emang terkenal enak.,5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Tempatnya mayan cozy dan ga terlalu rame, cuma agak kecil aja dan sayangnya ga ada toiletnya jadi agak ribet kalo kebelet",5,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,Gak adaa mushola nya.. musti jalan sekitar 200-300 m ke belakang biar nemu masjid,4,0,0,-1,0,0,0,0
3,Kopi Nako Tebet,10 bulan lalu,"Moodnya enak, lumayan adem juga",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Kaget bgt masa parkir motor 5rb, padahal parkirnya di trotoar dan nyempil begitu WKWKWKWK. Gue sering main ke coffe shop di tebet bayar parkir cuma 2k lhoo, contohnya REN Coffe sama KOPILOJIK🙃🙃🙃 …",1,0,0,-1,-1,0,0,0
3,Kopi Nako Tebet,6 bulan lalu,Tempat yang strategis dan layanan waitres yang baik dan menyenangkan,5,0,0,1,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,Tepatnya belakang Pom Bensin Pertamina... untuk parkiran mobil terbatas ada di sebelah kopi Nako...tempatnya adem banyak pohon,5,0,1,-1,0,0,0,0
3,Kopi Nako Tebet,9 bulan lalu,"Tempatnya strategis depan ecopark,, kopi durennya, yaampun enyaakk... makanannya enaakkk",5,0,0,1,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,Tempat enak buat nongkrong di waktu senggang,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,10 bulan lalu,cukup kecil untuk tempat meeting tapi lumayan asri karena berseberangan dgn taman ecopark,4,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,"Tempatnya ternyata sempit, parkirnya jg terbatas bgt, cafe ala2 kekinian bgt sih buat ngupi2.... rasa kopinya mirip2 KopKen msh tinggalin rasa kembung di perut sy.... emang biasanya sy cm cocok sm Xbuc* atau klo mo yg murahan Goodda* aj deh😁
Makanan ga bnyk pilihan
Tmn yg ajak kesini, utk dtg lg kyanya engga deh...",4,0,-1,-1,0,0,-1,0
3,Kopi Nako Tebet,setahun lalu,"Tutupnya terhitung cepat banget sih, mungkin karena lokasinya ada di tengah2 perumahan, kurang rekomen kalau mau nongkrong sampai tengah malam",4,0,0,-1,0,-1,0,0
3,Kopi Nako Tebet,setahun lalu,"Best coffee!!!!

Enakkkk, kopi nako duriiiiian.
Pertama kali cobaaaaaa dong!!!",5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,5 tahun lalu,"Tempatnya asiik bgt buat nongski ngilangin penat abis kerja, sayangnya kesana pas psbb jadi ga bisa nongski",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Kesini malam hari pas banget kalo lagi abis capek lari di tebet eco park! Tempatnya seperti nako pada umumnya, tetep asik buat nongkrong.",5,0,1,1,0,0,0,0
3,Kopi Nako Tebet,2 minggu lalu,Okeh tapi tempat kecil dan dipojok,5,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Kopinya strong n creamy,yg plg favorit kopi kaktus,unik n nyaman dlambung,tehnya enak,kreatip menu2nya, tmprnya nyaman buat nongki2, cmn snacknya terlalu sedikit",5,0,1,0,0,0,-1,0
3,Kopi Nako Tebet,setahun lalu,Tempatnya asik buat ngobrol santai ma tmn2. Kopi n makanannya juga top. Pelayanan ramah. Keren pokoknya 👍,5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,10 bulan lalu,"Kopi nako ini lokasinya ada di Tebet depan taman ECO park,belakang SPBU mt haryono....mau ngopi dan santai yaa kopi nako di Tebet laaaaahhh",5,0,0,1,0,0,0,0
3,Kopi Nako Tebet,11 bulan lalu,"tempatnya asik bgt, ditengah kota tapi suasananya kaya bukan di ibukota, kalo soal kopinya ga usah diragukan lagi laaah",5,0,1,1,0,0,1,0
3,Kopi Nako Tebet,2 tahun lalu,"lokasinya strategis. deket sama TEP, parkiran, SPBU, dan di sekitarnya juga banyak jejeran resto/kafe. menu teh yg tersedia menarik & enak. cocok kesini kalau cuaca lagi cerah karena didominasi area outdoor.",5,0,1,1,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Kopi enakk, layanan oke, suasana bagus",5,0,1,0,0,1,1,0
3,Kopi Nako Tebet,3 tahun lalu,"Lokasi nya bagus untuk indoor maupun outdoor, lokasi tepat di belakang spbu, parkiran tepi jalan taman bisa juga, harga dan rasa bisa diacungi jempol, cuma untuk yg mau nongkrong lama sampai malam agak susah, jam 10an jalan sudah di portal smua, dan yg mau pulang ke arah pancoran harus mutar jauh",4,0,0,1,1,-1,1,0
3,Kopi Nako Tebet,setahun lalu,"Pesen nasi recommended katanya, nasi merem melek, nasinya kering ga anget kebantu dori doang enak, tapi nasinya kaya nasi diangetin terus didiemin kering.",2,0,0,0,0,0,-1,0
3,Kopi Nako Tebet,3 tahun lalu,"Es coklatnya enak, tempatnya cozy",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Kongkow asik ala outdoor... Sambil kerja dan diskusi juga nyaman. Ini baiknya jadi work-stasion aja... Tinggal dinaikkan kapasitas WiFi, bakal kian rame",5,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,10 bulan lalu,Ruangan AC nya byk nyamuk yg sisi pojok jd ngga nyaman dan sempit,4,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Worth it banget, santai dan nyaman",5,0,1,0,1,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,"Sempit, tapi interiornya okee. Ada smoking free area dengan ac yg bisa bikin nyaman walaupun indoor.

Parkirannya sempit, dan mahal, motor diminta 4000 :"")",4,0,-1,-1,-1,0,0,0
3,Kopi Nako Tebet,3 tahun lalu,"Tempatnya cukup enak karena rindang, sering ramai kalau sore-malam
Kalau pagi suka lewat juga, walaupun tulisannya buka dari jam 8 biasanya baru buka jam 9
Suka sama rasa kopi susu nusantaranya, tapi untuk yang kurang suka manis mungkin bakal ngerasa kemanisan sih",5,0,1,0,0,-1,1,0
3,Kopi Nako Tebet,11 bulan lalu,"kopinyaa enakk, tempatnya jg comfyy banget!! pelayanan okee dan ramah bgttt!!",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,10 bulan lalu,lokasi nya sangat strategis dan nyaman sekali untuk ngopi2 cantik di sore hari,5,0,0,1,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Pelayanan ramah, nyaman. Tempat asik",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,9 bulan lalu,"tempat nya nyaman, makanan dan minumannya enak 👍🏻",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"ambiencenya oke utk nyantai, nugas, wfc. kopi nya jg enak. lokasinya tepat dibelakang kantor. menunya jg beragam. paling fav order kopi nako dan donat siram",5,0,1,1,0,0,1,0
3,Kopi Nako Tebet,2 tahun lalu,"Enak. Cuman kalo lagi hujan + penuh ga ada tempat karna 50%nya Outdoor. So far Indoornya nyaman ada ac yg dingin, pas bgt s kopi panasss. Aku pesen Kopi Babeh Ice 21k, tapi dipisah gini. Classic. Love it.",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,2 tahun lalu,"Kapok tidak akan kesini lagi. Orderan baru dateng, udah bilang mau pindah ke dalem. Pas balik ke meja lagi makanan dan minuman udah di angkat campur puntung rokok. Baru 5 menit duduk woy, makanan minuman belum ke sentuh udah diusir aja.",1,-1,-1,0,0,-1,0,0
3,Kopi Nako Tebet,setahun lalu,maaf bgt kok ngerasa aneh yaa pesen kentang tp bener2 polosan aja gt. ngakak ga kaya ditempat lain:(((,3,0,0,0,0,0,-1,0
3,Kopi Nako Tebet,2 tahun lalu,"Tempat nyaman n enak buat killing time

Pelayananan rama tamah murah senyum

Harga sesuai dengan kondisi dan rasanya

Pinggir jalan akses mobil dan motor lega bro",5,1,1,1,1,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,"Lokasi persis tidak jauh dari Tebet Eco Park, tempatnya enak buat nongkrong. Sayangnya 2x kunjungan untuk kerja, jaringan wifi nya selalu bermasalah, mohon diperbaiki.
Juga Kopi Gula Arennya mohon komposisinya diperbaiki juga, seiring mencairnya es, tidak ada 1 pun rasa kopi yang tersisa, meski order dengan less ice",4,0,-1,0,0,0,-1,0
3,Kopi Nako Tebet,setahun lalu,Cocok buat hilangin stress nongki bareng teman,5,0,0,0,0,0,0,0
3,Kopi Nako Tebet,4 tahun lalu,"Untuk tempat bagus ya untuk santai-santai apalagi kalau nggak ramai kerasa banget karrna lumayan adem dan tempatnya aestetik. Untuk makanan dan minuman juga lengkap pas heoi selalu tersedia. Cuma yg disayangkan tempat sampahnya kurang padahal kalau ditaruh di beberapa sudut bagus loh itung"" ngurangin beban staff juga krn beberapa kali pas duduk masih ada minuman bekas orang sebelumnya. Overall tempatnya bagus dan ramai",4,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,Makanan dan tempat nya OK bangrt,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,11 bulan lalu,pelayanan cepat ..rasa mantap,5,0,0,0,0,1,1,0
3,Kopi Nako Tebet,8 bulan lalu,parkir gak ada 1 Jam diminta 5rb di area parkir kopi nako tebet,1,0,0,-1,-1,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,tempatnya ga sebesar di nako yg cabang lain. iced chocolate nya enakk,5,0,-1,0,0,0,1,0
3,Kopi Nako Tebet,4 tahun lalu,"Parkirnya di pinggir jalan, toiletnya di SPBU, kopinya enak",4,0,0,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,Tempatnya nyaman & kopi kaktusnya 👍 …,5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,3 tahun lalu,"Buat yang mau cari tempat nongkrong sambil ngopi2 bareng temen atau pacar di daerah jakarta selatan tempat ini sangat cocok dan nyaman. Lokasi tepat disebelah ecopark tebet. Tempat nya nyaman untuk ngopi2 sambil ngobrol, tersedia banyak meja dan disebelah nya terdapat tempat parkir motor secure parking. Menu andalan yang sering saya pesan disini adalah kopi susu nya. Rasanya enak dan kopi nya strong. Jika mau ke tempat ini disarankan jangan terlalu sore karena akan sangat ramai hingga malam hari.",5,0,1,1,0,0,1,0
3,Kopi Nako Tebet,3 tahun lalu,"ramee sekalik pas ke sini pertama kali,
kopinya sih enak2 aja masih masuk di lidah (maaf bukan pecinta kopi banget), mungkin kurang luas aja kali yaah tempatnya..

kayak kata teman saya mau kasih review
""kucingnya matre minta ayam mulu"" WKWKW",5,0,-1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"panas2 gini, enaknya minum kopi nako, tempat nongkrongnya juga enak, paling suka dengan kopi toniknya.. menyegarkan..",5,0,-1,0,0,0,1,0
3,Kopi Nako Tebet,10 bulan lalu,"Saya suka kopi nako semenjak di bogor.
Better untuk kopi nako tebet, hanya saja locationnya kurang luas",5,0,0,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Kopi nya nice
Menu makanan nya, lumayan, tapi masih enak dan porsinya pas
Tempat cafe,, juga ok",5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"menu vervariasi, suasa nyaman dan rasanya juga enak. harga cukup terjangkau. sayangnya persediaan tempat tidak terlalu banyak",5,0,-1,0,1,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Selalu nyaman kalau ngopi disni .tempatnya d hook .
Ada ruangan ber ac juga buat yg gak bs tahan sama asap rokok .",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,5 bulan lalu,"kopinya enak
tempatnya asik",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Tempat nya sesuai enak bgt, abis olahraga bisa langsung makan disni, makanannya enak enak 😀",5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Tempatnya enak seru buat nongkrong, makanan jg enak, kopinya sih jgn ditanya.. endul pisan",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,4 tahun lalu,"Tempat ga terlalu luas tapi cukup nyaman,,parkiran menyesuaikan kondisi jalan sekitaran Tebet Barat,,untuk menu bermacam2 dari Kopi Vietnam, Aneka Cemilan dll,, tempat utk nongkrong dengan sahabat,,penerapan protokol kesehatannya juga lumayan 1 meja dibatasi 3 org saja maksimal",3,0,1,0,0,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,"Kopi nya enakan yang di bogor, donat siram coklatnya wajib coba.
Yang ngak suka coklat masi masuk karna ngak begitu buat enek.
Ruangan bisa indor or outdoor.
Ok buat nongki bareng temen, lokasi depanan dengan tebet echo park",4,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Kopinya enak, suasananya enak di dan strategis… adem walaupun siang2, minum yg dingin2 segar 😍",5,0,1,1,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Kopi enak, duduk outdoor gk nyaman dan panas. Terlalu dekat dgn jalan yg rame motor mobil tkng ngamee",3,0,-1,-1,0,0,1,0
3,Kopi Nako Tebet,2 tahun lalu,"Tempat kopinya diseberang tebet eko park.
Ambientnya enak banget. Kalian bisa milih yang non ac dan ac, bisa indoor dan outdoor.
Tempat estetik, kopinya nendang semua apapun yang saya beli kemarin walaupun harganya cukup pricy.",5,0,1,0,-1,0,1,0
3,Kopi Nako Tebet,2 tahun lalu,"Kopi dan cemilan oke, harga bersahabat bagai kepompong.
Pelayanannya self service jgn berharap dianter jgn manja, harus sigap kl dipanggil namanya syg gk pake toa jd kdg gk kdgrn.
Suasana pepohonan banyak berdoa aja gk ada ulet bulu jatoh.",4,0,1,0,1,-1,0,0
3,Kopi Nako Tebet,setahun lalu,"Buat nugas enak si Pw tapi klo ujan udh bubar wkwkwk, buat makanannya yg brownies b aja kaya yg di warung yg 2kan 😭😭, Tapi buat kopinya enak bngt si.",5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,10 bulan lalu,Enak tempatnya strategis,5,0,1,1,0,0,0,0
3,Kopi Nako Tebet,9 bulan lalu,"pelayanan cepat, rasa makanan enak, tempatnya nyaman",5,0,1,0,0,1,1,0
3,Kopi Nako Tebet,setahun lalu,"Tempat strategis, menu oke asik buat nongkrong.

Deket taman bisa bawa keluarga.",5,0,0,1,0,0,1,0
3,Kopi Nako Tebet,9 bulan lalu,"tempat nyaman dan kopi yang enak, cocok untuk nongkrong dan kerja",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,Enak buka pagi. Pas buat kalo mau olahraga pagi trus pingin santai sejenak. Tempatnya sejuk juga,5,0,1,0,0,1,0,0
3,Kopi Nako Tebet,5 tahun lalu,"Belum pernah kesini semenjak muka, karna kiat rame nya aja males bgt apalagi sedang Pandemik gini harus Physical distancing yekhaann...
Coba order lewat ojek online tapi gak di confirm-confirm sm Kopi Naco, padahal udah sampe 10x order.. Bad pelayanannya..
Harusnya ada yg mengelola utk pelayanan via aplikasi online kalau memang terima pesanan via online.
Mungkin masih kurang karyawan x yee..",2,0,0,0,0,-1,0,0
3,Kopi Nako Tebet,4 tahun lalu,"tidak tegas dalam menegaskan peraturan duduk (social distancing) saya 1 meja 4 orang diusir dengan dalih social distancing, sementara di bagian belakang 2 meja 8 orang, apakah itu social distancing?. Lalu alasan security sangat tidak logis katanya tidak terlihat, padahal saya lihat security bulak balik ke belakang👍🏼. …",1,0,0,0,0,-1,0,0
3,Kopi Nako Tebet,3 tahun lalu,"Tempat nya nyaman, luas dan strategis
Untuk makanan dan minuman pilihan saya French fries dan matcha latte, french fries nya gurih dan worth it dengan harga nya, hanya minus di area parkiran. Sedikit susah untuk mencari tempat parkir di lokasi",5,0,1,-1,1,0,1,0
3,Kopi Nako Tebet,3 tahun lalu,"Bintang 2 ini, cuma karena ke gerimisan, klo soal rasa kopi sama enaknya ko, harusnya jangan cuma yg ruangan yg pke AC yg ada tempat neduhnya, karena klo lg enak2 nikmatin kopi, trus hujan, pasti neduh ke ruangan yg ada AC nya, alhasil ngerasa sempit klo udh pd ke dalam semua, harusnya di beberapa tempatnya ada atap nya, ga mesti tertutup jg sih, biar nyaman aja gt klo hujan, biar ga pindah2 tempat cuma krna gerimis,",2,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,tempatnya nyaman dan pelayanannya oke,5,0,1,0,0,1,0,0
3,Kopi Nako Tebet,2 tahun lalu,Gapernah dine in di sini soalnya sumpek hampir selalu penuh 😅. Favorite es kopi duriannya. Rasanya unik dan ngangenin (buat yang suka duren).,5,0,-1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Tempatnya nyaman, pelayanannya ramah, siang buat nongkrong juga enak teduh.",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,11 bulan lalu,tempatnya cosy bngt bng🥺,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Kopi susunya kopinya berasa, es krimnya lembut",5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,4 tahun lalu,Datang lebih awal dari waktu bukanya. Karena tadi pagi ada gerimis mereka mempersilahkan saya menunggu di kursi yang telah siap sembari mempersiapkan area yang lain. Staff di Kopi Nako juga menginformasikan untuk penghuna sepeda seperti saya mereka telah siapkan parkiran sepeda khusus. Very good service. Senang dengan ambience mereka di pagi hari dan sore hari. Kalau sudah siang mungkin akan panas di sini. Untuk minumannya saya suka Kopi Susu Nako Strongnya sementara kalau coklatnya istri rekomendasikan Kahlua Chocolate atau Belgian Chocolate nya.,5,0,-1,0,0,1,1,0
3,Kopi Nako Tebet,setahun lalu,ambiencenya oke,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,"Makin ksini kok makin ngeselin Ya Pelayanya, Tp Ya aneh, tempat se rame ini, Pelayanya Cuma 3 biji
Dan Menunya beda Jauh sama Mako yang di Senayan Park.... Kalo kopinya sh Mako Ya Juaraaak",3,-1,-1,0,0,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,Tempat nongkrong yang asik buat hangout,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,3 tahun lalu,"Tempatnya Luas, Bersih, Nyaman.
Rating Tempat ⭐⭐⭐⭐⭐
Rasa ⭐⭐⭐⭐
Harga ⭐⭐⭐⭐
Rasa Kopinya gausah diragukan
Harga? masih terjangkau untuk, personal cost sekali nongki 50rb, masih aman 😊👍

Dine In ✅
Take Away ✅
Delivery ✅",5,0,1,0,1,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Tempatnya nyaman buat nyantai, tdk berisik harga terjangkau pula",5,0,1,0,1,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,"Nice place, ada mas-mas yang nyambut pas aku dateng sangat ramah dan helpful.. Cuma banyak nyamuk aja sih, kalo aku engga stay lama karena udah bentol2 😓🤭",5,1,-1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"tempatnya ademmm, bikin pw deket eco park jugaa jadi bsa lgsg main",5,0,1,1,0,0,0,0
3,Kopi Nako Tebet,11 bulan lalu,"Sering kemari kalau habis lari pagi, buka jam 9 pagi. Kopinya enak dan suasananya adem",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,4 tahun lalu,"Sayang nya.. Tempat utk toilet nya jauh... Ga  ada mushola , klo mau sholat mesti ke pom bensin sebrang.... Utk rasa lumayan.. Harga.. Ya gitu deh.. Namanya juga kafe... Bukan warung kopi...",3,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,4 tahun lalu,Prokesnya bagus bgt. Kopinya enak (standar lah). Tapiii yg cabang Tebet ini kecil bgt terus emang mostly kursi jadi2an dari semen doang jd pegel. Maklum udah renta. Biar gak lama2 kayaknya nih..,4,0,-1,0,0,1,1,0
3,Kopi Nako Tebet,2 tahun lalu,"Makanan oke2 aja, kafe yg cocoknya buat hang out bareng temen2, kalau untuk wfc kayanya terlalu berisik",4,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Nice place to work from cafe. The ambience is nice. Pohonnya teduh, ada charger, ada minuman dan cemilan yang variatif. Definitely will come back here again.",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"tempat cozy untuk ngadem habis main ke taman tebet, ada non smoking room ramah anak",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,"Tempatnya enak, ada area indoor dan outdoor, ada parkiran juga. Bisa jalan kaki ke Tebet Ecopark. Pilihan makanan cocok untuk ngemil, seperti roti, french fries, sosis, nugget. Tidak ada makanan berat.",5,0,1,1,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,tempatnya nyaman dan kopi nya enak,5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Selalu jd tempat ngopi ternyaman di tebet, harga dan rasa gausah diragukan lagiii😍",5,0,1,0,1,0,1,0
3,Kopi Nako Tebet,setahun lalu,enak bgt udah dari lama langganan di sini,5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,10 bulan lalu,"Tempat kopinya enak, adem sambil nunggu anak latihan",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,11 bulan lalu,"Saya pernah coba Kopi nako di Bogor.
Asyik.
Parkiran luas. Cocok bawa keluarga",5,0,0,1,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Suka banget tempatnya buat hangout bareng temen, apalagi area buat smokingnya luas banget",5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,Okeee tempat nyaman. Enak enak,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,4 tahun lalu,"sebenernya tempatnya oke sih, cuman knp gada toilet hoho, kl mau pipis harus nyebrang dulu gt;( trus sama parkirnya perjam y bun...",4,0,-1,0,-1,0,0,0
3,Kopi Nako Tebet,setahun lalu,Menu dan suasanannya sangat nyaman,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"kopinya enak creamy, coklatnya juga pas rasanya, tempatnya lumayan luas, makanannya enak",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,"kafe tongkrongan ala nuansa alam. agak mahal harga makanan nya tapi worth it lah, enak juga kok.",5,0,1,0,1,0,1,0
3,Kopi Nako Tebet,setahun lalu,"Kopi Nako Durennya enak bangeett..
Best👍 …",5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,setahun lalu,kopinya sangat enak,5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,9 bulan lalu,Morning coffee intake setelah olahraga!! Kalo lagi main2 ke tebet eco parkk must come here!!,5,0,0,1,0,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,"Fav kopi duren or kopi nako
Tempat cocok buat ngobrol2 santai adem banyak pohon

Hari minggu baru buka jam 9 lewat padahal lokasi deket taman eco park dimana banyak orang udah olahraga/liburan pagi2 terus mau mampir ngopi eh kudu nunggu buka dulu",5,0,1,0,0,-1,0,0
3,Kopi Nako Tebet,11 bulan lalu,Kopi nya enak banget,5,0,0,0,0,0,1,0
3,Kopi Nako Tebet,3 tahun lalu,"Singgah sebentar dikala beraktifitas, bersepeda ataupun aktifitas lainnya. Menawarkan minuman berbagai macam kopi, teh dan minuman segar lainnya. Serta beberapa menu makanan... Tempatnya gak terlalu besar, tapi enak banget buat duduk santai.",5,0,-1,0,0,0,0,0
3,Kopi Nako Tebet,5 bulan lalu,"es kopi nako 🔥🔥
nasi kekinian terlalu berminyak",5,0,0,0,0,0,0,0
3,Kopi Nako Tebet,2 tahun lalu,Lagi buka puasa. Makan bareng ortu. Udah pesen di tempat ini lumayan lama. Ada tukang baso yg lewat kita pesen karena lapar. Langsung di usir. Karena beli makanan dari luar.,1,-1,0,0,0,-1,0,0
3,Kopi Nako Tebet,setahun lalu,Pelayanannya ramah dan tempatnya cozy buat hangout with friends or family,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Tempatnya bagus, pelayannya ramah, untuk minuman dan makanannya enak ☺️",5,1,1,0,0,0,1,0
3,Kopi Nako Tebet,11 bulan lalu,Tempatnya enak,5,0,1,0,0,0,0,0
3,Kopi Nako Tebet,setahun lalu,"Tempatnya enak buat nyantai atau nongkrong sama temen2, dan rasa kopinya juga best...",5,0,1,0,0,0,1,0
3,Kopi Nako Tebet,2 tahun lalu,"Kopinya enak banget, buat nongkrong oke tapi jangan lupa make autan yaw wk. Makanannya enak banget engga ada yg failed",5,0,1,0,0,0,1,0
